date,darshans,weekend,summer,temp_max,temp_min,humidity,rainfall,google_trend_score,is_public_holiday,is_festival,is_brahmostavam,rolling_avg_7,lag_1,month_sin,month_cos
2023-11-15,71123,0,0,27.3,22.9,86,2.4,15,0,0,0,65442.57142857143,69041.0,-0.5000000000000004,0.8660254037844384
2023-11-16,62494,0,0,30.6,21.6,79,0.0,19,0,0,0,67294.85714285714,71123.0,-0.5000000000000004,0.8660254037844384
2023-11-17,67140,0,0,30.2,20.7,81,1.0,22,0,0,0,68119.28571428571,62494.0,-0.5000000000000004,0.8660254037844384
2023-11-18,70686,1,0,30.8,20.9,82,0.0,26,0,0,0,69571.0,67140.0,-0.5000000000000004,0.8660254037844384
2023-11-19,79800,1,0,30.6,21.8,80,0.3,13,0,0,0,69456.14285714286,70686.0,-0.5000000000000004,0.8660254037844384
2023-11-20,67198,0,0,28.0,21.2,84,1.8,27,0,0,0,70169.42857142857,79800.0,-0.5000000000000004,0.8660254037844384
2023-11-21,69981,0,0,27.7,23.4,91,32.7,29,0,0,0,69640.28571428571,67198.0,-0.5000000000000004,0.8660254037844384
2023-11-22,65891,0,0,28.8,23.3,91,7.4,25,0,0,0,69774.57142857143,69981.0,-0.5000000000000004,0.8660254037844384
2023-11-23,45503,0,0,28.6,22.6,91,20.8,23,0,0,0,69027.14285714286,65891.0,-0.5000000000000004,0.8660254037844384
2023-11-24,74843,0,0,28.3,22.6,90,21.8,43,0,0,0,66599.85714285714,45503.0,-0.5000000000000004,0.8660254037844384
2023-11-25,68179,1,0,28.2,22.7,89,2.5,28,0,0,0,67700.28571428571,74843.0,-0.5000000000000004,0.8660254037844384
2023-11-26,70350,1,0,29.1,22.2,84,1.4,25,0,0,0,67342.14285714286,68179.0,-0.5000000000000004,0.8660254037844384
2023-11-27,58176,0,0,27.2,22.6,90,6.4,25,1,0,0,65992.14285714286,70350.0,-0.5000000000000004,0.8660254037844384
2023-11-28,58874,0,0,28.7,21.8,87,12.6,22,0,0,0,64703.28571428572,58176.0,-0.5000000000000004,0.8660254037844384
2023-11-29,61403,0,0,27.4,21.9,90,29.4,22,0,0,0,63116.57142857143,58874.0,-0.5000000000000004,0.8660254037844384
2023-11-30,58278,0,0,27.4,22.0,90,12.6,21,0,0,0,62475.42857142857,61403.0,-0.5000000000000004,0.8660254037844384
2023-12-01,56950,0,0,28.0,22.5,88,5.9,19,0,0,0,64300.42857142857,58278.0,-2.4492935982947064e-16,1.0
2023-12-02,66162,1,0,26.4,22.2,90,6.3,22,0,0,0,61744.28571428572,56950.0,-2.4492935982947064e-16,1.0
2023-12-03,70349,1,0,25.8,22.8,91,23.7,17,0,0,0,61456.142857142855,66162.0,-2.4492935982947064e-16,1.0
2023-12-04,55909,0,0,24.5,23.6,87,94.0,17,0,0,0,61456.0,70349.0,-2.4492935982947064e-16,1.0
2023-12-05,44547,0,0,28.9,22.2,82,31.7,18,0,0,0,61132.142857142855,55909.0,-2.4492935982947064e-16,1.0
2023-12-06,45275,0,0,30.6,20.3,83,0.0,18,0,0,0,59085.42857142857,44547.0,-2.4492935982947064e-16,1.0
2023-12-07,56344,0,0,29.3,22.1,88,1.8,22,0,0,0,56781.42857142857,45275.0,-2.4492935982947064e-16,1.0
2023-12-08,54523,0,0,28.7,22.8,89,3.9,19,0,0,0,56505.142857142855,56344.0,-2.4492935982947064e-16,1.0
2023-12-09,68769,1,0,28.4,21.9,84,0.3,20,0,0,0,56158.42857142857,54523.0,-2.4492935982947064e-16,1.0
2023-12-10,73091,1,0,27.7,21.1,85,0.2,19,0,0,0,56530.857142857145,68769.0,-2.4492935982947064e-16,1.0
2023-12-11,64882,0,0,28.0,21.4,83,0.5,22,0,0,0,56922.57142857143,73091.0,-2.4492935982947064e-16,1.0
2023-12-12,63021,0,0,28.0,19.6,81,0.0,19,0,0,0,58204.42857142857,64882.0,-2.4492935982947064e-16,1.0
2023-12-13,60928,0,0,27.5,17.6,82,0.0,20,0,0,0,60843.57142857143,63021.0,-2.4492935982947064e-16,1.0
2023-12-14,56049,0,0,26.9,18.6,80,0.5,22,0,0,0,63079.71428571428,60928.0,-2.4492935982947064e-16,1.0
2023-12-15,71037,0,0,26.4,20.2,89,9.4,25,0,0,0,63037.57142857143,56049.0,-2.4492935982947064e-16,1.0
2023-12-16,59734,1,0,26.8,22.8,90,6.9,22,0,0,0,65396.71428571428,71037.0,-2.4492935982947064e-16,1.0
2023-12-17,74845,1,0,27.2,22.3,88,5.1,25,0,0,0,64106.0,59734.0,-2.4492935982947064e-16,1.0
2023-12-18,61499,0,0,27.3,21.3,85,1.2,23,0,0,0,64356.57142857143,74845.0,-2.4492935982947064e-16,1.0
2023-12-19,64040,0,0,27.4,19.9,81,0.0,24,0,0,0,63873.28571428572,61499.0,-2.4492935982947064e-16,1.0
2023-12-20,67043,0,0,27.5,19.6,83,0.3,25,0,0,0,64018.857142857145,64040.0,-2.4492935982947064e-16,1.0
2023-12-21,59868,0,0,27.1,18.8,84,0.0,23,0,0,0,64892.42857142857,67043.0,-2.4492935982947064e-16,1.0
2023-12-22,40638,0,0,27.3,18.6,82,0.1,25,0,0,0,65438.0,59868.0,-2.4492935982947064e-16,1.0
2023-12-23,67906,1,0,26.8,17.4,82,0.0,35,0,0,0,61095.28571428572,40638.0,-2.4492935982947064e-16,1.0
2023-12-24,63519,1,0,27.0,16.9,84,0.1,34,0,0,0,62262.71428571428,67906.0,-2.4492935982947064e-16,1.0
2023-12-25,69294,0,0,28.2,19.5,84,0.1,52,1,0,0,60644.71428571428,63519.0,-2.4492935982947064e-16,1.0
2023-12-26,71488,0,0,27.7,18.1,83,0.0,27,0,0,0,61758.28571428572,69294.0,-2.4492935982947064e-16,1.0
2023-12-27,65361,0,0,28.0,17.6,81,0.0,22,0,0,0,62822.28571428572,71488.0,-2.4492935982947064e-16,1.0
2023-12-28,58415,0,0,28.5,18.5,82,0.1,19,0,0,0,62582.0,65361.0,-2.4492935982947064e-16,1.0
2023-12-29,56200,0,0,27.6,19.3,85,0.2,24,0,0,0,62374.42857142857,58415.0,-2.4492935982947064e-16,1.0
2023-12-30,63728,1,0,28.4,19.9,82,0.1,21,0,0,0,64597.57142857143,56200.0,-2.4492935982947064e-16,1.0
2023-12-31,64665,1,0,28.0,18.3,80,0.0,17,0,0,0,64000.71428571428,63728.0,-2.4492935982947064e-16,1.0
2024-01-01,63358,0,0,28.3,18.0,80,0.0,27,0,0,0,64164.42857142857,64665.0,0.49999999999999994,0.8660254037844387
2024-01-02,73712,0,0,27.1,19.0,78,0.0,24,0,0,0,63316.42857142857,63358.0,0.49999999999999994,0.8660254037844387
2024-01-03,65514,0,0,27.6,19.2,79,0.1,21,0,0,0,63634.142857142855,73712.0,0.49999999999999994,0.8660254037844387
2024-01-04,59522,0,0,27.1,20.9,83,1.1,19,0,0,0,63656.0,65514.0,0.49999999999999994,0.8660254037844387
2024-01-05,57441,0,0,28.6,20.7,78,0.2,22,0,0,0,63814.142857142855,59522.0,0.49999999999999994,0.8660254037844387
2024-01-06,68793,1,0,28.3,21.3,80,0.6,23,0,0,0,63991.42857142857,57441.0,0.49999999999999994,0.8660254037844387
2024-01-07,76058,1,0,26.2,20.6,85,2.6,20,0,0,0,64715.0,68793.0,0.49999999999999994,0.8660254037844387
2024-01-08,61511,0,0,24.3,22.3,94,23.6,22,0,0,0,66342.57142857143,76058.0,0.49999999999999994,0.8660254037844387
2024-01-09,61511,0,0,28.2,21.2,83,0.1,23,0,0,0,66078.71428571429,61511.0,0.49999999999999994,0.8660254037844387
2024-01-10,62449,0,0,28.7,20.6,79,0.0,20,0,0,0,64335.71428571428,61511.0,0.49999999999999994,0.8660254037844387
2024-01-11,53055,0,0,28.8,20.0,81,0.1,19,0,0,0,63897.857142857145,62449.0,0.49999999999999994,0.8660254037844387
2024-01-12,56588,0,0,29.0,18.2,80,0.0,22,0,0,0,62974.0,53055.0,0.49999999999999994,0.8660254037844387
2024-01-13,65962,1,0,28.8,19.2,82,0.0,21,0,0,0,62852.142857142855,56588.0,0.49999999999999994,0.8660254037844387
2024-01-14,86107,1,0,29.8,20.4,76,0.0,21,0,1,0,62447.71428571428,65962.0,0.49999999999999994,0.8660254037844387
2024-01-15,80964,0,0,29.3,18.6,74,0.0,24,0,1,0,63883.28571428572,86107.0,0.49999999999999994,0.8660254037844387
2024-01-16,73016,0,0,29.4,18.2,75,0.0,19,0,1,0,66662.28571428571,80964.0,0.49999999999999994,0.8660254037844387
2024-01-17,72263,0,0,28.7,17.2,75,0.0,19,0,0,0,68305.85714285714,73016.0,0.49999999999999994,0.8660254037844387
2024-01-18,62649,0,0,29.2,18.0,76,0.0,28,0,0,0,69707.85714285714,72263.0,0.49999999999999994,0.8660254037844387
2024-01-19,69874,0,0,29.5,19.2,79,0.0,22,0,0,0,71078.42857142857,62649.0,0.49999999999999994,0.8660254037844387
2024-01-20,76041,1,0,29.8,19.9,77,0.0,22,0,0,0,72976.42857142857,69874.0,0.49999999999999994,0.8660254037844387
2024-01-21,76041,1,0,30.9,18.7,76,0.0,20,0,0,0,74416.28571428571,76041.0,0.49999999999999994,0.8660254037844387
2024-01-22,67568,0,0,30.4,18.9,77,0.0,28,0,0,0,72978.28571428571,76041.0,0.49999999999999994,0.8660254037844387
2024-01-23,63665,0,0,30.9,19.2,76,0.2,29,0,0,0,71064.57142857143,67568.0,0.49999999999999994,0.8660254037844387
2024-01-24,65991,0,0,30.8,19.5,74,0.0,51,0,0,0,69728.71428571429,63665.0,0.49999999999999994,0.8660254037844387
2024-01-25,54105,0,0,30.9,19.7,76,0.0,24,0,0,0,68832.71428571429,65991.0,0.49999999999999994,0.8660254037844387
2024-01-26,71664,0,0,29.8,19.3,76,0.0,20,1,0,0,67612.14285714286,54105.0,0.49999999999999994,0.8660254037844387
2024-01-27,76104,1,0,30.2,19.4,76,0.0,19,0,0,0,67867.85714285714,71664.0,0.49999999999999994,0.8660254037844387
2024-01-28,85142,1,0,29.6,19.3,79,0.1,17,0,0,0,67876.85714285714,76104.0,0.49999999999999994,0.8660254037844387
2024-01-29,71082,0,0,29.3,18.7,73,0.0,21,0,0,0,69177.0,85142.0,0.49999999999999994,0.8660254037844387
2024-01-30,61135,0,0,29.4,16.0,73,0.0,16,0,0,0,69679.0,71082.0,0.49999999999999994,0.8660254037844387
2024-01-31,64635,0,0,31.3,18.5,76,0.0,15,0,0,0,69317.57142857143,61135.0,0.49999999999999994,0.8660254037844387
2024-02-01,57223,0,0,31.1,21.3,78,0.4,17,0,0,0,69123.85714285714,64635.0,0.8660254037844386,0.5000000000000001
2024-02-02,58842,0,0,32.1,23.2,76,0.4,18,0,0,0,69569.28571428571,57223.0,0.8660254037844386,0.5000000000000001
2024-02-03,69232,1,0,31.9,21.8,74,0.0,23,0,0,0,67737.57142857143,58842.0,0.8660254037844386,0.5000000000000001
2024-02-04,70679,1,0,31.6,19.5,70,0.0,24,0,0,0,66755.85714285714,69232.0,0.8660254037844386,0.5000000000000001
2024-02-05,64512,0,0,30.9,19.5,70,0.0,24,0,0,0,64689.71428571428,70679.0,0.8660254037844386,0.5000000000000001
2024-02-06,65097,0,0,31.8,20.1,72,0.0,28,0,0,0,63751.142857142855,64512.0,0.8660254037844386,0.5000000000000001
2024-02-07,65683,0,0,33.0,18.8,60,0.0,24,0,0,0,64317.142857142855,65097.0,0.8660254037844386,0.5000000000000001
2024-02-08,57357,0,0,34.5,17.5,52,0.0,21,0,0,0,64466.857142857145,65683.0,0.8660254037844386,0.5000000000000001
2024-02-09,62593,0,0,32.8,18.6,71,0.0,30,0,0,0,64486.0,57357.0,0.8660254037844386,0.5000000000000001
2024-02-10,70158,1,0,32.2,20.8,74,0.0,25,0,0,0,65021.857142857145,62593.0,0.8660254037844386,0.5000000000000001
2024-02-11,72256,1,0,31.9,20.2,71,0.1,24,0,0,0,65154.142857142855,70158.0,0.8660254037844386,0.5000000000000001
2024-02-12,69314,0,0,31.6,18.3,74,0.0,33,0,0,0,65379.42857142857,72256.0,0.8660254037844386,0.5000000000000001
2024-02-13,68363,0,0,31.9,19.8,73,0.0,25,0,0,0,66065.42857142857,69314.0,0.8660254037844386,0.5000000000000001
2024-02-14,67275,0,0,31.9,20.8,71,0.3,24,0,0,0,66532.0,68363.0,0.8660254037844386,0.5000000000000001
2024-02-15,45825,0,0,32.3,20.3,68,0.0,26,0,0,0,66759.42857142857,67275.0,0.8660254037844386,0.5000000000000001
2024-02-16,77483,0,0,32.6,19.8,69,0.0,23,0,1,0,65112.0,45825.0,0.8660254037844386,0.5000000000000001
2024-02-17,71021,1,0,32.7,19.3,64,0.0,28,0,0,0,67239.14285714286,77483.0,0.8660254037844386,0.5000000000000001
2024-02-18,70338,1,0,34.1,19.0,53,0.0,28,0,0,0,67362.42857142857,71021.0,0.8660254037844386,0.5000000000000001
2024-02-19,64741,0,0,34.1,20.7,63,0.0,34,0,0,0,67088.42857142857,70338.0,0.8660254037844386,0.5000000000000001
2024-02-20,62304,0,0,34.0,20.6,62,0.0,32,0,0,0,66435.14285714286,64741.0,0.8660254037844386,0.5000000000000001
2024-02-21,69191,0,0,36.2,22.0,59,0.0,29,0,0,0,65569.57142857143,62304.0,0.8660254037844386,0.5000000000000001
2024-02-22,57973,0,0,35.9,23.2,63,0.0,30,0,0,0,65843.28571428571,69191.0,0.8660254037844386,0.5000000000000001
2024-02-23,62880,0,0,37.0,23.5,66,0.0,37,0,0,0,67578.71428571429,57973.0,0.8660254037844386,0.5000000000000001
2024-02-24,72175,1,0,33.9,24.8,68,0.2,70,0,0,0,65492.57142857143,62880.0,0.8660254037844386,0.5000000000000001
2024-02-25,76577,1,0,34.3,22.8,66,0.0,33,0,0,0,65657.42857142857,72175.0,0.8660254037844386,0.5000000000000001
2024-02-26,70077,0,0,33.3,22.1,68,0.0,31,0,0,0,66548.71428571429,76577.0,0.8660254037844386,0.5000000000000001
2024-02-27,63421,0,0,33.4,21.5,66,0.0,30,0,0,0,67311.0,70077.0,0.8660254037844386,0.5000000000000001
2024-02-28,66915,0,0,34.1,21.1,59,0.0,25,0,0,0,67470.57142857143,63421.0,0.8660254037844386,0.5000000000000001
2024-02-29,57338,0,0,35.3,18.5,53,0.0,26,0,0,0,67145.42857142857,66915.0,0.8660254037844386,0.5000000000000001
2024-03-01,59646,0,0,35.3,20.2,54,0.0,26,0,0,0,67054.71428571429,57338.0,1.0,6.123233995736766e-17
2024-03-02,70442,1,0,36.1,20.4,50,0.0,29,0,0,0,66592.71428571429,59646.0,1.0,6.123233995736766e-17
2024-03-03,76876,1,0,35.9,21.3,60,0.0,30,0,0,0,66345.14285714286,70442.0,1.0,6.123233995736766e-17
2024-03-04,70570,0,0,35.8,22.3,67,0.0,31,0,0,0,66387.85714285714,76876.0,1.0,6.123233995736766e-17
2024-03-05,64552,0,0,36.4,23.0,64,0.0,30,0,0,0,66458.28571428571,70570.0,1.0,6.123233995736766e-17
2024-03-06,65887,0,0,37.2,23.2,57,0.0,32,0,0,0,66619.85714285714,64552.0,1.0,6.123233995736766e-17
2024-03-07,57880,0,0,37.4,21.6,53,0.0,26,0,0,0,66473.0,65887.0,1.0,6.123233995736766e-17
2024-03-08,63831,0,0,37.7,22.1,49,0.0,29,0,1,0,66550.42857142857,57880.0,1.0,6.123233995736766e-17
2024-03-09,68446,1,0,37.8,25.0,62,0.0,32,0,0,0,67148.28571428571,63831.0,1.0,6.123233995736766e-17
2024-03-10,76213,1,0,36.9,25.1,62,0.0,24,0,0,0,66863.14285714286,68446.0,1.0,6.123233995736766e-17
2024-03-11,64802,0,0,36.4,23.9,63,0.0,26,0,0,0,66768.42857142857,76213.0,1.0,6.123233995736766e-17
2024-03-12,60110,0,0,38.3,23.5,56,0.0,28,0,0,0,65944.42857142857,64802.0,1.0,6.123233995736766e-17
2024-03-13,67832,0,0,38.2,23.5,52,0.0,21,0,0,0,65309.857142857145,60110.0,1.0,6.123233995736766e-17
2024-03-14,48444,0,0,38.6,23.8,53,0.0,27,0,0,0,65587.71428571429,67832.0,1.0,6.123233995736766e-17
2024-03-15,66322,0,0,37.4,23.2,59,0.0,29,0,0,0,64239.71428571428,48444.0,1.0,6.123233995736766e-17
2024-03-16,74351,1,0,36.7,24.7,62,0.0,28,0,0,0,64595.57142857143,66322.0,1.0,6.123233995736766e-17
2024-03-17,83825,1,0,36.8,24.9,58,0.0,26,0,0,0,65439.142857142855,74351.0,1.0,6.123233995736766e-17
2024-03-18,65051,0,0,36.8,23.5,57,0.0,32,0,0,0,66526.57142857143,83825.0,1.0,6.123233995736766e-17
2024-03-19,63251,0,0,37.1,23.3,56,0.0,26,0,0,0,66562.14285714286,65051.0,1.0,6.123233995736766e-17
2024-03-20,69072,0,0,36.7,23.8,65,0.0,31,0,0,0,67010.85714285714,63251.0,1.0,6.123233995736766e-17
2024-03-21,60485,0,0,34.6,23.9,66,1.2,30,0,0,0,67188.0,69072.0,1.0,6.123233995736766e-17
2024-03-22,59236,0,0,36.4,23.1,59,0.0,24,0,0,0,68908.14285714286,60485.0,1.0,6.123233995736766e-17
2024-03-23,72986,1,0,38.5,23.5,57,0.0,35,0,0,0,67895.85714285714,59236.0,1.0,6.123233995736766e-17
2024-03-24,80532,1,0,38.5,24.4,56,0.0,35,0,0,0,67700.85714285714,72986.0,1.0,6.123233995736766e-17
2024-03-25,78731,0,0,38.1,21.7,56,0.0,66,1,0,0,67230.42857142857,80532.0,1.0,6.123233995736766e-17
2024-03-26,68563,0,0,37.9,21.5,57,0.0,35,0,0,0,69184.71428571429,78731.0,1.0,6.123233995736766e-17
2024-03-27,64097,0,0,38.1,23.3,59,0.0,24,0,0,0,69943.57142857143,68563.0,1.0,6.123233995736766e-17
2024-03-28,64097,0,0,39.0,22.4,56,0.0,23,0,0,0,69232.85714285714,64097.0,1.0,6.123233995736766e-17
2024-03-29,60958,0,0,39.6,24.2,51,0.0,26,1,0,0,69748.85714285714,64097.0,1.0,6.123233995736766e-17
2024-03-30,79907,1,0,39.5,23.1,47,0.0,25,0,0,0,69994.85714285714,60958.0,1.0,6.123233995736766e-17
2024-03-31,81224,1,0,38.9,22.8,48,0.0,27,0,0,0,70983.57142857143,79907.0,1.0,6.123233995736766e-17
2024-04-01,62439,0,0,39.5,24.2,57,0.0,25,0,0,0,71082.42857142857,81224.0,0.8660254037844387,-0.49999999999999983
2024-04-02,56228,0,0,41.0,24.7,55,0.0,24,0,0,0,68755.0,62439.0,0.8660254037844387,-0.49999999999999983
2024-04-03,61087,0,0,40.4,26.3,53,0.0,20,0,0,0,66992.85714285714,56228.0,0.8660254037844387,-0.49999999999999983
2024-04-04,62549,0,0,40.8,25.1,48,0.0,21,0,0,0,66562.85714285714,61087.0,0.8660254037844387,-0.49999999999999983
2024-04-05,59621,0,0,41.4,24.1,43,0.0,25,0,0,0,66341.71428571429,62549.0,0.8660254037844387,-0.49999999999999983
2024-04-06,59621,1,0,41.7,24.8,47,0.0,26,0,0,0,66150.71428571429,59621.0,0.8660254037844387,-0.49999999999999983
2024-04-07,73801,1,0,41.9,24.5,35,0.0,26,0,0,0,63252.71428571428,59621.0,0.8660254037844387,-0.49999999999999983
2024-04-08,61920,0,0,40.1,23.7,46,0.0,26,0,0,0,62192.28571428572,73801.0,0.8660254037844387,-0.49999999999999983
2024-04-09,55756,0,0,39.0,25.0,63,0.0,22,0,1,0,62118.142857142855,61920.0,0.8660254037844387,-0.49999999999999983
2024-04-10,65570,0,0,38.7,24.7,63,0.0,23,0,0,0,62050.71428571428,55756.0,0.8660254037844387,-0.49999999999999983
2024-04-11,62366,0,0,38.6,24.4,62,0.5,25,1,0,0,62691.142857142855,65570.0,0.8660254037844387,-0.49999999999999983
2024-04-12,63163,0,0,38.2,26.3,60,0.1,28,0,0,0,62665.0,62366.0,0.8660254037844387,-0.49999999999999983
2024-04-13,82139,1,0,39.0,24.5,57,0.0,28,0,0,0,63171.0,63163.0,0.8660254037844387,-0.49999999999999983
2024-04-14,81057,1,0,39.0,24.2,51,0.0,22,1,1,0,66387.85714285714,82139.0,0.8660254037844387,-0.49999999999999983
2024-04-15,77511,0,0,39.7,23.7,48,0.0,20,0,0,0,67424.42857142857,81057.0,0.8660254037844387,-0.49999999999999983
2024-04-16,67294,0,0,40.0,24.0,47,0.0,25,0,0,0,69651.71428571429,77511.0,0.8660254037844387,-0.49999999999999983
2024-04-17,58690,0,0,41.8,25.9,46,0.0,24,1,1,0,71300.0,67294.0,0.8660254037844387,-0.49999999999999983
2024-04-18,55537,0,0,41.8,26.7,47,0.0,28,0,0,0,70317.14285714286,58690.0,0.8660254037844387,-0.49999999999999983
2024-04-19,60517,0,0,42.6,27.1,54,0.0,23,0,0,0,69341.57142857143,55537.0,0.8660254037844387,-0.49999999999999983
2024-04-20,73051,1,0,41.7,27.2,49,0.0,26,0,0,0,68963.57142857143,60517.0,0.8660254037844387,-0.49999999999999983
2024-04-21,77366,1,0,42.3,27.7,53,0.0,26,1,0,0,67665.28571428571,73051.0,0.8660254037844387,-0.49999999999999983
2024-04-22,62894,0,0,42.2,26.3,51,0.0,28,0,0,0,67138.0,77366.0,0.8660254037844387,-0.49999999999999983
2024-04-23,60371,0,0,41.3,24.9,48,0.0,36,0,0,0,65049.857142857145,62894.0,0.8660254037844387,-0.49999999999999983
2024-04-24,64080,0,0,41.9,24.9,46,0.0,53,0,0,0,64060.857142857145,60371.0,0.8660254037844387,-0.49999999999999983
2024-04-25,61492,0,0,41.9,25.9,53,0.0,25,0,0,0,64830.857142857145,64080.0,0.8660254037844387,-0.49999999999999983
2024-04-26,57909,0,0,41.7,25.2,48,0.0,26,0,0,0,65681.57142857143,61492.0,0.8660254037844387,-0.49999999999999983
2024-04-27,81212,1,0,41.9,25.8,52,0.0,22,0,0,0,65309.0,57909.0,0.8660254037844387,-0.49999999999999983
2024-04-28,86241,1,0,42.3,25.6,50,0.0,23,0,0,0,66474.85714285714,81212.0,0.8660254037844387,-0.49999999999999983
2024-04-29,77673,0,0,42.1,27.3,52,0.0,23,0,0,0,67742.71428571429,86241.0,0.8660254037844387,-0.49999999999999983
2024-04-30,72310,0,0,42.0,28.1,52,0.0,19,0,0,0,69854.0,77673.0,0.8660254037844387,-0.49999999999999983
2024-05-01,72510,0,1,44.6,28.2,46,0.0,23,0,0,0,71559.57142857143,72310.0,0.49999999999999994,-0.8660254037844387
2024-05-02,65313,0,1,44.6,29.7,47,0.0,22,0,0,0,72763.85714285714,72510.0,0.49999999999999994,-0.8660254037844387
2024-05-03,62624,0,1,44.3,30.1,44,0.0,17,0,0,0,73309.71428571429,65313.0,0.49999999999999994,-0.8660254037844387
2024-05-04,77848,1,1,44.2,29.7,51,0.1,24,0,0,0,73983.28571428571,62624.0,0.49999999999999994,-0.8660254037844387
2024-05-05,81927,1,1,40.0,28.6,54,0.0,21,0,0,0,73502.71428571429,77848.0,0.49999999999999994,-0.8660254037844387
2024-05-06,76748,0,1,42.1,29.3,53,0.0,20,0,0,0,72886.42857142857,81927.0,0.49999999999999994,-0.8660254037844387
2024-05-07,65146,0,1,38.2,29.8,56,0.6,19,0,0,0,72754.28571428571,76748.0,0.49999999999999994,-0.8660254037844387
2024-05-08,64766,0,1,37.7,26.2,65,11.5,19,0,0,0,71730.85714285714,65146.0,0.49999999999999994,-0.8660254037844387
2024-05-09,65508,0,1,38.6,26.9,64,1.4,20,0,0,0,70624.57142857143,64766.0,0.49999999999999994,-0.8660254037844387
2024-05-10,60545,0,1,38.4,27.8,66,0.6,20,0,0,0,70652.42857142857,65508.0,0.49999999999999994,-0.8660254037844387
2024-05-11,76945,1,1,38.1,27.2,61,0.4,24,0,0,0,70355.42857142857,60545.0,0.49999999999999994,-0.8660254037844387
2024-05-12,80001,1,1,37.8,27.6,60,0.7,23,0,0,0,70226.42857142857,76945.0,0.49999999999999994,-0.8660254037844387
2024-05-13,70815,0,1,38.6,26.7,59,1.4,22,0,0,0,69951.28571428571,80001.0,0.49999999999999994,-0.8660254037844387
2024-05-14,75783,0,1,38.3,27.1,68,7.4,25,0,0,0,69103.71428571429,70815.0,0.49999999999999994,-0.8660254037844387
2024-05-15,81930,0,1,38.1,27.3,63,0.2,22,0,0,0,70623.28571428571,75783.0,0.49999999999999994,-0.8660254037844387
2024-05-16,76369,0,1,35.3,26.0,75,7.2,27,0,0,0,73075.28571428571,81930.0,0.49999999999999994,-0.8660254037844387
2024-05-17,71510,0,1,36.8,26.0,70,4.2,26,0,0,0,74626.85714285714,76369.0,0.49999999999999994,-0.8660254037844387
2024-05-18,90721,1,1,30.5,26.1,85,25.5,30,0,0,0,76193.28571428571,71510.0,0.49999999999999994,-0.8660254037844387
2024-05-19,86721,1,1,33.6,24.9,79,14.4,30,0,0,0,78161.28571428571,90721.0,0.49999999999999994,-0.8660254037844387
2024-05-20,85825,0,1,31.4,25.5,86,35.7,33,0,0,0,79121.28571428571,86721.0,0.49999999999999994,-0.8660254037844387
2024-05-21,80744,0,1,33.2,25.6,86,5.3,28,0,0,0,81265.57142857143,85825.0,0.49999999999999994,-0.8660254037844387
2024-05-22,80048,0,1,31.8,26.0,85,22.3,25,0,1,0,81974.28571428571,80744.0,0.49999999999999994,-0.8660254037844387
2024-05-23,65416,0,1,35.8,25.7,73,2.2,45,1,0,0,81705.42857142857,80048.0,0.49999999999999994,-0.8660254037844387
2024-05-24,70668,0,1,38.5,26.7,59,0.0,66,0,0,0,80140.71428571429,65416.0,0.49999999999999994,-0.8660254037844387
2024-05-25,83866,1,1,39.1,29.5,54,0.2,32,0,0,0,80020.42857142857,70668.0,0.49999999999999994,-0.8660254037844387
2024-05-26,89161,1,1,39.4,28.8,44,0.1,24,0,0,0,79041.14285714286,83866.0,0.49999999999999994,-0.8660254037844387
2024-05-27,81831,0,1,40.7,29.0,45,0.1,30,0,0,0,79389.71428571429,89161.0,0.49999999999999994,-0.8660254037844387
2024-05-28,76381,0,1,41.4,29.7,43,0.0,25,0,0,0,78819.14285714286,81831.0,0.49999999999999994,-0.8660254037844387
2024-05-29,73811,0,1,41.9,29.6,40,0.2,24,0,0,0,78195.85714285714,76381.0,0.49999999999999994,-0.8660254037844387
2024-05-30,64115,0,1,42.3,30.0,39,0.1,26,0,0,0,77304.85714285714,73811.0,0.49999999999999994,-0.8660254037844387
2024-05-31,67873,0,1,42.8,30.5,39,0.0,25,0,0,0,77119.0,64115.0,0.49999999999999994,-0.8660254037844387
2024-06-01,78686,1,1,40.1,29.0,54,5.7,23,0,0,0,76719.71428571429,67873.0,1.2246467991473532e-16,-1.0
2024-06-02,83740,1,1,39.3,27.9,62,2.3,25,0,0,0,75979.71428571429,78686.0,1.2246467991473532e-16,-1.0
2024-06-03,76362,0,1,32.2,26.9,73,7.0,26,0,0,0,75205.28571428571,83740.0,1.2246467991473532e-16,-1.0
2024-06-04,76291,0,1,33.5,26.1,73,5.3,11,0,0,0,74424.0,76362.0,1.2246467991473532e-16,-1.0
2024-06-05,67320,0,1,35.6,26.4,73,12.0,17,0,0,0,74411.14285714286,76291.0,1.2246467991473532e-16,-1.0
2024-06-06,62161,0,1,31.9,25.3,86,32.7,22,0,0,0,73483.85714285714,67320.0,1.2246467991473532e-16,-1.0
2024-06-07,63830,0,1,32.3,26.0,80,9.1,21,0,0,0,73204.71428571429,62161.0,1.2246467991473532e-16,-1.0
2024-06-08,79398,1,1,35.0,25.4,73,1.3,26,0,0,0,72627.14285714286,63830.0,1.2246467991473532e-16,-1.0
2024-06-09,81744,1,1,33.4,25.7,70,0.7,18,0,0,0,72728.85714285714,79398.0,1.2246467991473532e-16,-1.0
2024-06-10,78064,0,1,36.0,26.4,64,0.9,24,0,0,0,72443.71428571429,81744.0,1.2246467991473532e-16,-1.0
